0.00816109 	21.9157 	0.000511337 	144.404 	144.407 	11.2857
0.00818905 	21.9164 	0.000511338 	144.408 	144.447 	11.2855
0.00821647 	21.9191 	0.00051134 	144.426 	144.688 	11.2848
0.00824336 	21.9299 	0.000511345 	144.495 	145.874 	11.282
0.00826973 	21.9704 	0.000511363 	144.757 	149.759 	11.2714
0.00829558 	22.1202 	0.000511431 	145.725 	157.99 	11.2327
0.00832093 	22.6549 	0.000511667 	149.176 	170.521 	11.0997
0.00834579 	24.4337 	0.000512448 	160.623 	186.306 	10.7039
0.00837016 	29.5937 	0.000514724 	193.539 	204.433 	9.80256
0.00839407 	41.8113 	0.000520207 	269.991 	223.799 	8.3537
0.00841751 	64.9625 	0.000530847 	409.996 	242.92 	6.7026
0.00844049 	94.9122 	0.000544916 	583.779 	258.612 	5.39926
0.00846302 	142.475 	0.000567962 	840.456 	274.548 	4.2891
0.00848512 	202.327 	0.000598039 	1133.63 	288.617 	3.48779
0.00850679 	274.249 	0.000635738 	1445.9 	301.173 	2.89333
0.00852804 	358.938 	0.000682262 	1763.92 	312.574 	2.43331
0.00854888 	457.954 	0.000739467 	2077.09 	323.098 	2.06334
0.00856931 	573.754 	0.00080997 	2376.58 	332.954 	1.75643
0.00858935 	709.842 	0.000897338 	2654.91 	342.299 	1.49576
0.00860899 	870.883 	0.00100625 	2905.8 	351.244 	1.27078
0.00862826 	1062.66 	0.00114252 	3124.18 	359.864 	1.07503
0.00864715 	1291.41 	0.00131256 	3306.54 	368.203 	0.904983
0.00866567 	1561.1 	0.00152101 	3451.3 	376.276 	0.759392
0.00868384 	1867.06 	0.00176498 	3559.39 	384.064 	0.638625
0.00870165 	2188.59 	0.00202719 	3634.67 	391.527 	0.543332
0.00871911 	2491.13 	0.00227771 	3683.51 	398.609 	0.472606
0.00873624 	2742.45 	0.00248794 	3713.27 	405.262 	0.423009
0.00875303 	3001.26 	0.00270628 	3736.41 	414.42 	0.3763
0.0087695 	3102.29 	0.00279223 	3743.33 	419.95 	0.357384
0.00878565 	3166.59 	0.00284747 	3746.81 	425.068 	0.343519
0.00880148 	3207.84 	0.00288354 	3748.16 	429.808 	0.33256
0.00881701 	3235.45 	0.00290841 	3748.1 	434.206 	0.323252
0.00883223 	3255.24 	0.00292705 	3747.01 	438.294 	0.314903
0.00884716 	3270.59 	0.0029424 	3745.03 	442.1 	0.307124
0.0088618 	3283.38 	0.00295612 	3742.23 	445.646 	0.299709
0.00887616 	3294.64 	0.00296911 	3738.64 	448.955 	0.292548
0.00889023 	3304.96 	0.00298189 	3734.27 	452.042 	0.285584
0.00890404 	3314.62 	0.00299474 	3729.12 	454.922 	0.278786
0.00891757 	3323.79 	0.00300782 	3723.17 	457.608 	0.272135
0.00893084 	3332.56 	0.00302125 	3716.41 	460.111 	0.265619
0.00894386 	3340.99 	0.00303509 	3708.83 	462.441 	0.259232
0.00895662 	3349.11 	0.00304938 	3700.42 	464.607 	0.25297
0.00896913 	3356.94 	0.00306417 	3691.16 	466.616 	0.246826
0.0089814 	3364.49 	0.0030795 	3681.05 	468.477 	0.240797
0.00899343 	3371.79 	0.0030954 	3670.09 	470.196 	0.234879
0.00900523 	3378.85 	0.0031119 	3658.27 	471.779 	0.229069
0.0090168 	3385.67 	0.00312904 	3645.58 	473.232 	0.223364
0.00902815 	3392.27 	0.00314684 	3632.03 	474.56 	0.217762
0.00903927 	3398.66 	0.00316533 	3617.61 	475.769 	0.212259
0.00905018 	3404.84 	0.00318455 	3602.33 	476.864 	0.206855
0.00906088 	3410.84 	0.00320452 	3586.19 	477.85 	0.201546
0.00907137 	3416.66 	0.00322526 	3569.2 	478.73 	0.196329
0.00908165 	3422.3 	0.00324682 	3551.36 	479.51 	0.191204
0.00909174 	3427.78 	0.0032692 	3532.69 	480.193 	0.186169
0.00910163 	3433.1 	0.00329246 	3513.19 	480.784 	0.181222
0.00911132 	3438.27 	0.0033166 	3492.88 	481.286 	0.176362
0.00912083 	3443.29 	0.00334164 	3471.76 	481.704 	0.171588
0.00913016 	3448.18 	0.00336763 	3449.87 	482.039 	0.166898
0.0091393 	3452.93 	0.00339459 	3427.19 	482.298 	0.162291
0.00914827 	3457.57 	0.00342254 	3403.75 	482.481 	0.157766
0.00915706 	3462.08 	0.00345151 	3379.59 	482.592 	0.153323
0.00916568 	3466.46 	0.00348154 	3354.7 	482.635 	0.148959
0.00917414 	3470.74 	0.00351264 	3329.1 	482.615 	0.144674
0.00918242 	3474.92 	0.00354485 	3302.83 	482.533 	0.140469
0.00919055 	3478.99 	0.0035782 	3275.88 	482.392 	0.136341
0.00919852 	3482.96 	0.00361271 	3248.29 	482.193 	0.132289
0.00920634 	3486.83 	0.00364842 	3220.07 	481.938 	0.128314
0.009214 	3490.61 	0.00368536 	3191.26 	481.632 	0.124415
0.00922152 	3494.29 	0.00372357 	3161.85 	481.275 	0.12059
0.00922889 	3497.89 	0.00376307 	3131.88 	480.871 	0.11684
0.00923611 	3501.41 	0.00380393 	3101.37 	480.421 	0.113161
0.0092432 	3504.86 	0.00384618 	3070.32 	479.927 	0.109555
0.00925014 	3508.22 	0.00388984 	3038.77 	479.39 	0.106022
0.00925696 	3511.51 	0.00393497 	3006.75 	478.814 	0.10256
0.00926364 	3514.73 	0.00398162 	2974.25 	478.199 	0.0991684
0.00927019 	3517.88 	0.00402984 	2941.3 	477.546 	0.0958472
0.00927661 	3520.98 	0.00407965 	2907.94 	476.858 	0.0925969
0.00928291 	3524 	0.00413112 	2874.18 	476.136 	0.0894162
0.00928909 	3526.95 	0.00418432 	2840.02 	475.38 	0.0863031
0.00929515 	3529.84 	0.00423931 	2805.48 	474.593 	0.0832569
0.00930109 	3532.66 	0.00429613 	2770.6 	473.774 	0.0802785
0.00930691 	3535.43 	0.00435485 	2735.39 	472.925 	0.0773669
0.00931262 	3538.14 	0.00441554 	2699.86 	472.047 	0.0745212
0.00931822 	3540.79 	0.0044783 	2664.02 	471.142 	0.0717407
0.00932371 	3543.4 	0.00454318 	2627.92 	470.208 	0.0690256
0.0093291 	3545.96 	0.00461029 	2591.53 	469.247 	0.0663747
0.00933438 	3548.47 	0.00467974 	2554.88 	468.259 	0.0637869
0.00933956 	3550.91 	0.00475163 	2517.98 	467.244 	0.0612608
0.00934464 	3553.31 	0.00482603 	2480.83 	466.204 	0.0587969
0.00934962 	3555.66 	0.00490305 	2443.49 	465.138 	0.0563955
0.0093545 	3557.96 	0.00498277 	2405.96 	464.048 	0.0540561
0.00935928 	3560.22 	0.00506538 	2368.23 	462.931 	0.0517764
0.00936398 	3562.42 	0.00515102 	2330.3 	461.79 	0.0495557
0.00936858 	3564.57 	0.00523978 	2292.21 	460.623 	0.0473944
0.00937309 	3566.67 	0.00533189 	2253.94 	459.43 	0.04529
0.00937752 	3568.73 	0.00542756 	2215.5 	458.211 	0.0432412
0.00938186 	3570.77 	0.00552694 	2176.91 	456.965 	0.0412492
0.00938611 	3572.77 	0.00563025 	2138.17 	455.693 	0.0393136
0.00939029 	3574.73 	0.00573769 	2099.29 	454.394 	0.0374339
0.00939438 	3576.64 	0.00584944 	2060.3 	453.067 	0.0356104
0.00939839 	3578.52 	0.00596584 	2021.16 	451.712 	0.0338408
0.00940232 	3580.36 	0.00608727 	1981.87 	450.326 	0.0321236
0.00940618 	3582.16 	0.00621397 	1942.45 	448.91 	0.0304591
0.00940997 	3583.93 	0.00634626 	1902.91 	447.461 	0.0288471
0.00941368 	3585.67 	0.00648454 	1863.24 	445.98 	0.0272871
0.00941731 	3587.38 	0.00662918 	1823.47 	444.465 	0.0257795
0.00942088 	3589.05 	0.0067808 	1783.53 	442.914 	0.0243221
0.00942438 	3590.68 	0.0069399 	1743.45 	441.323 	0.022914
0.00942781 	3592.29 	0.00710699 	1703.24 	439.693 	0.0215559
0.00943117 	3593.88 	0.00728275 	1662.88 	438.021 	0.0202472
0.00943447 	3595.43 	0.00746805 	1622.33 	436.302 	0.0189863
0.0094377 	3596.95 	0.00766361 	1581.61 	434.535 	0.0177734
0.00944087 	3598.44 	0.00787028 	1540.74 	432.718 	0.0166083
0.00944398 	3599.91 	0.00808935 	1499.64 	430.844 	0.0154896
0.00944703 	3601.36 	0.00832198 	1458.33 	428.911 	0.0144177
0.00945002 	3602.8 	0.00856949 	1416.79 	426.912 	0.0133927
0.00945295 	3604.21 	0.00883357 	1374.99 	424.844 	0.012414
0.00945583 	3605.6 	0.00911613 	1332.92 	422.698 	0.0114811
0.00945865 	3606.97 	0.00941946 	1290.51 	420.466 	0.0105929
0.00946141 	3608.32 	0.00974606 	1247.76 	418.142 	0.00974958
0.00946412 	3609.66 	0.0100989 	1204.65 	415.714 	0.00895112
0.00946678 	3611 	0.0104819 	1161.1 	413.17 	0.00819689
0.00946938 	3612.34 	0.0108996 	1117.05 	410.495 	0.00748604
0.00947194 	3613.66 	0.0113576 	1072.45 	407.669 	0.0068172
0.00947445 	3614.99 	0.0118626 	1027.22 	404.671 	0.00618938
0.00947691 	3616.33 	0.0124232 	981.289 	401.475 	0.00560131
0.00947932 	3617.68 	0.0130504 	934.551 	398.045 	0.00505069
0.00948168 	3619.09 	0.0137585 	886.889 	394.337 	0.00453538
0.009484 	3620.54 	0.0145667 	838.122 	390.29 	0.00405104
0.00948627 	3622.05 	0.0155003 	788.093 	385.824 	0.00359176
0.0094885 	3623.74 	0.0165962 	736.565 	380.825 	0.00315184
0.00949068 	3625.84 	0.0179085 	683.205 	375.121 	0.00272769
0.00949282 	3628.75 	0.01952 	627.6 	368.441 	0.00231807
0.00949492 	3632.59 	0.0215612 	569.202 	360.32 	0.00190356
0.00949698 	3632.7 	0.024229 	507.13 	349.821 	0.00147407
